,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
621,Taramani,12.9863,80.2432,Planet Yumm,12.98600059250679,80.24588394081164,Food Court
622,Taramani,12.9863,80.2432,Hotel Saravana Bhavan,12.985501546382297,80.24622573409505,Vegetarian / Vegan Restaurant
623,Taramani,12.9863,80.2432,Punjabi Tadka,12.984778623756434,80.24564266204834,Fast Food Restaurant
624,Taramani,12.9863,80.2432,Just Juice,12.985506106952192,80.24621608861555,Juice Bar
625,Taramani,12.9863,80.2432,Akshya Food Court,12.9855061069522,80.24621608861554,Food Court
626,Taramani,12.9863,80.2432,madras coffee house,12.985117598290328,80.2462215336501,Café
627,Taramani,12.9863,80.2432,"Refresh, Asiana Hotel",12.983372489866086,80.24639368057251,Restaurant
628,Taramani,12.9863,80.2432,Hotel Asiana Place,12.983302229143025,80.24628399135123,Hotel
629,Teynampet,13.0405,80.2503,Stix,13.042897523417743,80.2486404962135,Chinese Restaurant
630,Teynampet,13.0405,80.2503,Hyatt Regency Chennai,13.042873696920305,80.24859309459823,Hotel
631,Teynampet,13.0405,80.2503,Focaccia,13.042917161634259,80.24851393407133,Italian Restaurant
632,Teynampet,13.0405,80.2503,365 A.S @ Hyatt Regency Chennai,13.042872593589117,80.2485080337972,Lounge
633,Teynampet,13.0405,80.2503,Lobby Lounge,13.042879160045711,80.24868760439851,Lounge
634,Teynampet,13.0405,80.2503,Q Play,13.042773882360402,80.24864453936156,Bowling Alley
635,Teynampet,13.0405,80.2503,Cafe Coffee Day,13.039527529511272,80.24634676934858,Café
636,Teynampet,13.0405,80.2503,Hyatt,13.042800722212808,80.24857063012279,Lounge
637,Teynampet,13.0405,80.2503,Spice Haat,13.042657328165845,80.2488974698699,Indian Restaurant
638,Thirumangalam,13.0835,80.1945,VR Chennai,13.08065083556969,80.19744106968129,Shopping Mall
639,Thirumangalam,13.0835,80.1945,Audi 01 - P [XL],13.080986,80.196074,Multiplex
640,Thirumangalam,13.0835,80.1945,Starbucks,13.08072,80.197362,Coffee Shop
641,Thirumangalam,13.0835,80.1945,PVR Icon,13.08098249942631,80.19600822456286,Multiplex
642,Thirumangalam,13.0835,80.1945,Lifestyle,13.080659,80.19646,Clothing Store
643,Thirumangalam,13.0835,80.1945,Spar Supermarket,13.081446,80.196009,Supermarket
644,Thirumazhisai,13.0522,80.0615,ACE playground,13.05296516418457,80.06404876708984,Playground
645,Thirumullaivayal,13.1307,80.1314,Golden Super Market,13.130320034587644,80.13130829024912,Market
646,Thirumullaivayal,13.1307,80.1314,Thirumullaivayol,13.13327963086417,80.13089520515629,Bus Station
647,Thirumullaivayal,13.1307,80.1314,S.S Hyderabad Biryani (P)Ltd,13.130370964566241,80.13437246766915,Halal Restaurant
648,Thirumullaivayal,13.1307,80.1314,HDFC Bank ATM,13.130881,80.134396,ATM
649,Thirumullaivoyal north,13.13183,80.13082,Thirumullaivayol,13.13327963086417,80.13089520515629,Bus Station
650,Thirumullaivoyal north,13.13183,80.13082,Golden Super Market,13.130320034587644,80.13130829024912,Market
651,Thirumullaivoyal north,13.13183,80.13082,HDFC Bank ATM,13.130881,80.134396,ATM
652,Thirumullaivoyal north,13.13183,80.13082,S.S Hyderabad Biryani (P)Ltd,13.130370964566241,80.13437246766915,Halal Restaurant
653,Thiruvanmiyur,12.983,80.2594,Juice Tree,12.982145728272707,80.26061371660981,Restaurant
654,Thiruvanmiyur,12.983,80.2594,Reliance Fresh,12.985803004847911,80.26184734307347,Department Store
655,Thiruvanmiyur,12.983,80.2594,Parfait3,12.978788790138948,80.25899462270263,Bakery
656,Thoraipakkam,12.9386,80.2377,OMR Food Street,12.936899140149015,80.23461192663534,Food Court
657,Thoraipakkam,12.9386,80.2377,Fortune Select Palms,12.942425510387592,80.23731098369859,Hotel
658,Thoraipakkam,12.9386,80.2377,Table 9,12.937235258083849,80.23448122784262,Indian Chinese Restaurant
659,Thousand Lights,13.0617,80.2544,Fruit Shop On Greams Road,13.060376790349776,80.25440168065708,Juice Bar
660,Thousand Lights,13.0617,80.2544,Kabab Corner,13.06016274522497,80.25448502964797,Kebab Restaurant
661,Thousand Lights,13.0617,80.2544,gabbana.life,13.060752800963758,80.25076801556713,Men's Store
662,Thousand Lights,13.0617,80.2544,Tibbs Frankie,13.060380750530802,80.25430035491368,Restaurant
663,Thousand Lights,13.0617,80.2544,Cream & Fudge,13.060964072847362,80.25152140884268,Ice Cream Shop
664,Thousand Lights,13.0617,80.2544,Pasta Avenue Bistro,13.059827744193042,80.25278254642443,Bistro
665,Thousand Lights,13.0617,80.2544,Tuscana Pizzeria,13.061523888194492,80.24980596401858,Italian Restaurant
666,Thousand Lights,13.0617,80.2544,Coffee Day Lounge,13.060966507788217,80.251422625047,Café
667,Thousand Lights,13.0617,80.2544,Mamagoto,13.0608,80.250742,Japanese Curry Restaurant
668,Thousand Lights,13.0617,80.2544,Avenue 195,13.059882562583775,80.2521509689258,Buffet
669,Thousand Lights,13.0617,80.2544,Zaitoon,13.059728080685218,80.2519687880365,Middle Eastern Restaurant
670,Thousand Lights,13.0617,80.2544,Starbucks,13.060873277565216,80.25123257079393,Coffee Shop
671,Thousand Lights,13.0617,80.2544,Cafe Coffee Day,13.060384391469144,80.25323444812761,Café
672,Thousand Lights,13.0617,80.2544,Jalpaan,13.05754263142485,80.25533079261477,Vegetarian / Vegan Restaurant
673,Thousand Lights,13.0617,80.2544,Dessert Studio,13.060424311181144,80.25045494226832,Dessert Shop
674,Thousand Lights,13.0617,80.2544,The Square,13.060838183056061,80.250148897288,Café
675,Thousand Lights,13.0617,80.2544,Khansama,13.060644447650244,80.24996218982866,Indian Restaurant
676,Thousand Lights,13.0617,80.2544,Texas Fiesta,13.060003052482717,80.25324728175592,Mexican Restaurant
677,Thousand Lights,13.0617,80.2544,Goa Portuguesa,13.06075856722829,80.25091502349115,Portuguese Restaurant
678,Thousand Lights,13.0617,80.2544,Terrace Café & Grill,13.060666227025658,80.25054038986191,Café
679,Thousand Lights,13.0617,80.2544,Delhi Highway,13.061211731112083,80.24995022560007,Indian Restaurant
680,Thousand Lights,13.0617,80.2544,BFC,13.060564411540028,80.25461191677635,Indian Restaurant
681,Thousand Lights,13.0617,80.2544,Tyrestore Siremull Hirachand,13.05878732807297,80.25395313021397,Auto Garage
682,Thousand Lights,13.0617,80.2544,Bergamo Mall,13.060837881177417,80.25109469949676,Shopping Mall
683,Thousand Lights,13.0617,80.2544,Latitude,13.059055026689162,80.25123722293476,Café
684,Thousand Lights,13.0617,80.2544,ESPRIT,13.060693265416703,80.25025620821471,Boutique
685,Thousand Lights,13.0617,80.2544,The Miner Diner,13.065263,80.251865,Restaurant
686,Thousand Lights,13.0617,80.2544,New Yorkers,13.061152073611707,80.24992407625957,Mexican Restaurant
687,Tiruvottiyur,13.1643,80.3001,Apollo Pharmacy,13.164931,80.303239,Pharmacy
688,Tiruvottiyur,13.1643,80.3001,Thiruvottiyur Vadivudamman Temple,13.160954608052359,80.29977285424414,Historic Site
689,Tiruvottiyur,13.1643,80.3001,Thiruvottiyur Bus Terminus,13.163217180319041,80.30370159139586,Bus Station
690,Tiruvottiyur,13.1643,80.3001,More.,13.16041452967953,80.30057430267334,Grocery Store
691,Tiruvottiyur,13.1643,80.3001,Kurinji Restaurant,13.161028835052168,80.30246639873026,Indian Restaurant
692,Tondiarpet,13.1261,80.288,Murugan Supermarket,13.123502486176063,80.28789846840313,Department Store
693,Triplicane,13.0588,80.2756,Ratna cafe,13.058739850625004,80.2741698052978,Indian Restaurant
694,Triplicane,13.0588,80.2756,Kasi Vinayaga Mess,13.06075355981592,80.27700217013425,Indian Restaurant
695,Triplicane,13.0588,80.2756,A2B Triplicane,13.058265298288847,80.27652862284992,Vegetarian / Vegan Restaurant
696,Triplicane,13.0588,80.2756,Sea Lord Hotel,13.058800642210604,80.2740846412886,Middle Eastern Restaurant
697,Triplicane,13.0588,80.2756,Triplicane Market,13.055908239966403,80.2737518250668,Flea Market
698,Triplicane,13.0588,80.2756,Sangeetha restuarant,13.05505876683202,80.2773178668515,Vegetarian / Vegan Restaurant
699,Vadapalani,13.05,80.2121,Palazzo,13.050383079188133,80.2095413445651,Multiplex
700,Vadapalani,13.05,80.2121,Barbeque Nation,13.052679566222576,80.21255043668754,BBQ Joint
701,Vadapalani,13.05,80.2121,Lifestyle,13.049738520829292,80.20946631250942,Clothing Store
702,Vadapalani,13.05,80.2121,The Forum Vijaya Mall,13.05097808347214,80.20952562663042,Shopping Mall
703,Vadapalani,13.05,80.2121,The Pasta Bar Veneto,13.0509538631954,80.20948713192765,Italian Restaurant
704,Vadapalani,13.05,80.2121,Mithai Mandir,13.051001690543732,80.2135668328937,Vegetarian / Vegan Restaurant
705,Vadapalani,13.05,80.2121,Hotel Saravana Bhavan,13.050776183469756,80.21374095613845,South Indian Restaurant
706,Vadapalani,13.05,80.2121,Cream & Fudge,13.051035545945167,80.20947594272806,Ice Cream Shop
707,Vadapalani,13.05,80.2121,"Cream Centre, Vijaya Forum Mall",13.050967678939717,80.20954745413444,Restaurant
708,Vadapalani,13.05,80.2121,GreenPark HOTELS - Chennai,13.050917604014744,80.20872204046346,Hotel
709,Vadapalani,13.05,80.2121,RMKV,13.050979842849806,80.20952387970381,Clothing Store
710,Vadapalani,13.05,80.2121,Simran's Aapa Kadai,13.050042516602714,80.21171452408193,Asian Restaurant
711,Vadapalani,13.05,80.2121,Domino's Pizza,13.047902832834616,80.21430219184239,Pizza Place
712,Vadapalani,13.05,80.2121,KFC,13.050952633306286,80.20949369064084,Fast Food Restaurant
713,Vadapalani,13.05,80.2121,Kamala Cinemas,13.046564360103602,80.20983546958476,Multiplex
714,Vadapalani,13.05,80.2121,Café Coffee Day,13.050958454451267,80.20950935332662,Café
715,Vadapalani,13.05,80.2121,McDonald's,13.050237272251906,80.20951543626747,Fast Food Restaurant
716,Vadapalani,13.05,80.2121,Kamala Theatre,13.048897508795964,80.2101882124245,Multiplex
717,Vadapalani,13.05,80.2121,Salt Restaurant,13.051065222967939,80.20939595205341,Indian Restaurant
718,Vadapalani,13.05,80.2121,ID,13.050242923712302,80.20951475535155,Indian Restaurant
719,Vadapalani,13.05,80.2121,SPAR,13.050109163816543,80.20945026291884,Market
720,Vadapalani,13.05,80.2121,Hajiali @ Forum Mall,13.049545886191652,80.2095522061275,Juice Bar
721,Vadapalani,13.05,80.2121,New Rathna Stores,13.049619653072554,80.20950862705047,Furniture / Home Store
722,Vadapalani,13.05,80.2121,IMAX,13.050686424887223,80.20951632850566,Multiplex
723,Vadapalani,13.05,80.2121,Maurya International,13.04914906636578,80.20910024642944,Hotel
724,Valasaravakkam,13.0403,80.1723,Subway,13.040030553412356,80.17100870874552,Sandwich Place
725,Valasaravakkam,13.0403,80.1723,Data Udupi Hotel,13.040698510295096,80.17254830060607,Asian Restaurant
726,Valasaravakkam,13.0403,80.1723,Murugan Idli Shop,13.04093225347065,80.17314918833728,Vegetarian / Vegan Restaurant
727,Valasaravakkam,13.0403,80.1723,The Cake World,13.04045576875348,80.17201692396534,Bakery
728,Valasaravakkam,13.0403,80.1723,Hotel Saravana Bhavan,13.03861127868457,80.16804575879698,Asian Restaurant
729,Valasaravakkam,13.0403,80.1723,Justin's Sandwich,13.041904961724976,80.17627854558552,Sandwich Place
730,Vallalar Nagar,13.1056,80.2799,Tile House,13.105825,80.279196,Construction & Landscaping
731,Vallalar Nagar,13.1056,80.2799,Vallalar Nagar Bus Terminus,13.104994523365168,80.27780229573065,Bus Station
732,Vallalar Nagar,13.1056,80.2799,"Valluvar Nagar, Chennai",13.109086935369625,80.2801699700066,Bus Station
733,Vallalar Nagar,13.1056,80.2799,Stanley Hospital Bus Stop,13.105087588047903,80.28393634056322,Bus Station
734,Vandalur,12.8913,80.081,Vandalur Railway Station,12.890972624527054,80.08466151355866,Platform
735,Velachery,12.9815,80.218,Dindigul Thalappakatti,12.977430806587972,80.21957170091156,Indian Restaurant
736,Velachery,12.9815,80.218,Chocolate Room,12.977566038566914,80.21926511461061,Coffee Shop
737,Velachery,12.9815,80.218,Murugan Idly Kadai,12.978700357513091,80.21930671795191,Restaurant
738,Velachery,12.9815,80.218,Kebab Court,12.978651113001522,80.219188081838,Indian Restaurant
739,Velachery,12.9815,80.218,Pizza Empire,12.984230748212887,80.21798433787713,Pizza Place
740,Velachery,12.9815,80.218,Peaches,12.985400697450379,80.21802599018375,Vegetarian / Vegan Restaurant
741,Velachery,12.9815,80.218,Mast Kalandar,12.98471496807116,80.21782093240705,Indian Restaurant
742,Velachery,12.9815,80.218,Domino's Pizza,12.984,80.215,Pizza Place
743,Velachery,12.9815,80.218,Amaravathi,12.978691025189399,80.21907513300248,Indian Restaurant
744,Velachery,12.9815,80.218,simran Aapa Kadai,12.98104344608113,80.2181556862719,Indian Restaurant
745,Velachery,12.9815,80.218,White Pepper,12.979373753666067,80.21849310094836,Chinese Restaurant
746,Velachery,12.9815,80.218,Connexions,12.97856941514457,80.21910153867088,Gift Shop
747,Velachery,12.9815,80.218,Hotel Pranav Mirchi,12.97755342082429,80.21962926879945,Restaurant
748,Vepery,13.0853,80.2607,Domino's Pizza,13.082,80.261,Pizza Place
749,Vepery,13.0853,80.2607,Saravana Stores,13.08652312482245,80.25697504249102,Department Store
750,Vepery,13.0853,80.2607,Doveton Cafe,13.086823021015405,80.25809632255645,Indian Restaurant
751,Vepery,13.0853,80.2607,Sri keshav chats,13.085585813021705,80.26339343383525,Sandwich Place
752,Vepery,13.0853,80.2607,ibaco,13.088125374373302,80.25860808259439,Ice Cream Shop
753,Vepery,13.0853,80.2607,Aircel,13.082937026766496,80.26344000495853,Electronics Store
754,Villivakkam,13.1086,80.2061,Villivakkam Bus Terminus,13.106705070493716,80.20564634280676,Bus Station
755,Villivakkam,13.1086,80.2061,Thayagam1,13.110451608889727,80.20898222923279,Train Station
756,Villivakkam,13.1086,80.2061,Kanchi Bakery,13.105286112454813,80.20788529054748,Bakery
757,Virugambakkam,13.0532,80.1922,Parvathy Bhavan,13.053043734413723,80.19220939727911,Vegetarian / Vegan Restaurant
758,Virugambakkam,13.0532,80.1922,Natesa nagar Park,13.057523905024793,80.19200437831884,Playground
759,Virugambakkam,13.0532,80.1922,Balaji bakery,13.057393362219951,80.1934046325193,Bakery
760,West Mambalam,13.0383,80.2209,OSB Hot Chat,13.03556598310099,80.22125042879631,Snack Place
761,West Mambalam,13.0383,80.2209,Bakya Fast Food,13.039218582824086,80.22406497692796,Indian Restaurant
762,West Mambalam,13.0383,80.2209,Murugan Idli Shop,13.038394386289134,80.22102906907745,Indian Restaurant
763,West Mambalam,13.0383,80.2209,Reliance Fresh,13.038805332502392,80.22101272912921,Convenience Store
764,West Mambalam,13.0383,80.2209,World of Titan,13.03839857864658,80.2164973365369,Jewelry Store
765,Kancheepuram,13.0827,80.2707,National Durbar Hotel,13.081300779830098,80.27060089302557,Indian Restaurant
766,Kancheepuram,13.0827,80.2707,Pasha,13.080774135669952,80.27289390563965,Nightclub
767,Kancheepuram,13.0827,80.2707,Hotel Buhari,13.081525548560517,80.27428604106164,Indian Restaurant
768,Kancheepuram,13.0827,80.2707,Higginbothams,13.08318961077487,80.27516784004308,Bookstore
769,Kancheepuram,13.0827,80.2707,Hotel Saravana Bhavan,13.082935395914943,80.27503183122415,Vegetarian / Vegan Restaurant
770,Kancheepuram,13.0827,80.2707,Jawaharlal Nehru Stadium.,13.085253424333473,80.27086217911805,Soccer Stadium
771,Kancheepuram,13.0827,80.2707,Moore Market,13.082200206058852,80.27289256231535,Bookstore
772,Kancheepuram,13.0827,80.2707,Bell Central Restaurant,13.080881391236332,80.26974626413302,Asian Restaurant
773,Kancheepuram,13.0827,80.2707,Chennai Central Station,13.082762183168839,80.27490112404834,Train Station
774,Kancheepuram,13.0827,80.2707,Fruit Factory,13.084362856763306,80.26930533757327,Juice Bar
775,Kancheepuram,13.0827,80.2707,Bell Central,13.080639250556708,80.2697244900358,Hotel
776,Kancheepuram,13.0827,80.2707,Central Metro,13.080316,80.272766,Metro Station
777,Kancheepuram,13.0827,80.2707,Hotel Royal Regency,13.080351709391584,80.2676668125858,Hotel
778,Kancheepuram,13.0827,80.2707,Hotel Anjappar,13.081013085014915,80.27463440721307,Indian Restaurant
779,Kancheepuram,13.0827,80.2707,City Tower Hotel Chennai,13.081502797863267,80.27501543100615,Hotel
780,Kancheepuram,13.0827,80.2707,Chennai Central Platform # 1,13.084625262065519,80.27478137373647,Platform
781,Chengalpattu,12.6819,79.9888,SR AQUARIUM,12.681246757507324,79.99026489257812,Pet Store
782,Chengalpattu,12.6819,79.9888,chengalpattu bypass,12.683542823039291,79.98613677230821,Intersection
783,Pazhaverkadu,13.41667,80.31667,Pazhaverkadu@pulicat,13.416587812944785,80.31645298004149,Surf Spot
784,Ponneri,13.32,80.2,V S M Hotel,13.32285106,80.20037562,Bagel Shop
785,Ponneri,13.32,80.2,V S Mugesh Muthu,13.32285106,80.20037562,Food Court
786,Minjur,13.2989,80.2632,Axis Bank ATM,13.299115180969,80.265785217285,ATM
787,Ennore,13.2146,80.3203,Ennore Rail Station,13.217603402125905,80.32147407531738,Train Station
788,Ennore,13.2146,80.3203,Axis Bank ATM,13.2181358,80.3200859,ATM
789,Ennore,13.2146,80.3203,Ennore MRTS Station,13.218054609086712,80.3217315673828,Train Station
790,Ennore,13.2146,80.3203,darron wood carving works,13.219099066442173,80.32025098800659,Art Gallery
791,Pattabiram,13.1236,80.06339,Modern Fast Food,13.121284741740276,80.06314301952702,Fast Food Restaurant
792,Pattabiram,13.1236,80.06339,Heritage Fresh,13.120968,80.06638,Supermarket
793,Pattabiram,13.1236,80.06339,Pattabiram railway station,13.11935704033239,80.06488368529611,Platform
794,Pattabiram,13.1236,80.06339,Axis Bank ATM,13.12492,80.06636,ATM
795,Kattupakkam,13.0414,80.126,Domino's Pizza,13.042957581315523,80.12421446340494,Pizza Place
796,Kattupakkam,13.0414,80.126,HDFC Bank ATM,13.04187,80.125308,ATM
797,Kattupakkam,13.0414,80.126,Bharti Supermarket,13.041602130786702,80.12519596553962,Grocery Store
798,Kattupakkam,13.0414,80.126,Aiyanar Bhavan Veg Hotel,13.040988901583853,80.12719165195588,Indian Restaurant
799,Kattupakkam,13.0414,80.126,SLAM Fitness,13.040109,80.129691,Gym / Fitness Center
800,Kattupakkam,13.0414,80.126,The Grand Sweets & Snacks,13.043228,80.121952,Indian Sweet Shop
801,Kundrathur,12.9977,80.0972,Kundrathur Bus Stand,12.997388426474672,80.09635694202953,Bus Station
802,Kundrathur,12.9977,80.0972,Taj Resort,12.99768061512231,80.09934600389744,Tea Room
803,Kundrathur,12.9977,80.0972,biriyani palace,13.001133828456535,80.0979442122537,Food Court
804,Kadambathur,13.09953,79.86187,Kadambattur Railway Station,13.100092752192275,79.86305644444299,Light Rail Station
805,Singaperumalkoil,12.7593,80.0033,Singaperumal Railway Station,12.761056690887049,80.00104548230127,Platform
806,Singaperumalkoil,12.7593,80.0033,Singaperumal Koil Railway Station,12.760913793499686,80.00028099522105,Train Station
807,Maraimalai nagar,12.793,80.0252,SKANDA,12.792185401518736,80.02643901197887,Indian Restaurant
808,Maraimalai nagar,12.793,80.0252,the restaurent,12.794617809873184,80.02403155893536,Restaurant
809,Maraimalai nagar,12.793,80.0252,Hotel Devas,12.796255703578684,80.02202802666758,Indian Restaurant
810,Urapakkam,12.8674,80.0699,HDFC Bank ATM,12.867599,80.070063,ATM
811,Urapakkam,12.8674,80.0699,Twins Badminton Club,12.8701105,80.07141,Badminton Court
812,Urapakkam,12.8674,80.0699,Cream Centre,12.869401579436905,80.0738156408906,Asian Restaurant
813,Guduvanchery,12.8439,80.0597,Guduvancheri Bus Depot,12.845107657686745,80.06091457589466,Bus Station
814,Guduvanchery,12.8439,80.0597,Krishna Bhavan,12.844745834131539,80.06032186603338,Indian Restaurant
815,Guduvanchery,12.8439,80.0597,Gupta Bhavan,12.843996016384422,80.05932325389104,North Indian Restaurant
816,Guduvanchery,12.8439,80.0597,pick & carry,12.843366153537325,80.05910497647042,Department Store
817,Guduvanchery,12.8439,80.0597,Guduvancheri Railway Station,12.844054453164087,80.0574515071104,Train Station
818,Guduvanchery,12.8439,80.0597,Hotel New Arcot Biriyani And Catering Service,12.841626,80.061439,Hotel
819,Guduvanchery,12.8439,80.0597,Sri Balaji Bhavan,12.8474015457289,80.06248275782134,Indian Restaurant
820,Karapakkam,12.9191,80.23,Mast Kalandar,12.921626848330732,80.23028786818782,Indian Restaurant
821,Karapakkam,12.9191,80.23,Dakshinapuram (dakshinapuram),12.91842,80.229829,Vegetarian / Vegan Restaurant
822,Karapakkam,12.9191,80.23,AKDR Golf Village,12.91731341370857,80.22971603043034,Golf Course
823,Karapakkam,12.9191,80.23,Thalapakattu AC,12.919691790220748,80.2301190403247,Fast Food Restaurant
824,Karapakkam,12.9191,80.23,Home Mart,12.918742375324612,80.22990664345635,Furniture / Home Store
825,Karapakkam,12.9191,80.23,Marry Brown OMR Road,12.917355814431273,80.22972147652271,Fast Food Restaurant
826,Karapakkam,12.9191,80.23,Aravind Theatre,12.915426599866002,80.22985218263537,Movie Theater
827,Kanathur,12.8663,80.2447,ECR Speedway,12.868243657820816,80.24402171125136,Athletics & Sports
828,Kanathur,12.8663,80.2447,Gossip Bistro,12.867288595159373,80.24324222997623,Comfort Food Restaurant
829,Kanathur,12.8663,80.2447,Wonton,12.86819674406803,80.24398904019205,Chinese Restaurant
830,Kanathur,12.8663,80.2447,Spartan ProGear Experience Centre,12.865328907160352,80.24252972005242,Motorcycle Shop
831,Kanathur,12.8663,80.2447,East coast road's Silent Beach,12.864904089989857,80.24838862966645,Beach
832,Kanathur,12.8663,80.2447,PVR Cinemas: Heritage RSL,12.863288,80.241806,Multiplex
833,Muthukadu,12.827,80.2403,DakshinaChitra,12.823046732559515,80.24205430461528,Museum
834,Muthukadu,12.827,80.2403,Sangeetha Restaurant,12.824087656658767,80.24041356858162,Indian Restaurant
835,Muthukadu,12.827,80.2403,MGM DizzeeWorld,12.826589235889099,80.24082533306007,Theme Park
836,Muthukadu,12.827,80.2403,Green Coconut Resort,12.829325189917395,80.24006842179656,Coffee Shop
837,Kelambakkam,13.06042,80.24958,gabbana.life,13.060752800963758,80.25076801556713,Men's Store
838,Kelambakkam,13.06042,80.24958,Sandy's Chocolate Laboratory,13.061069932713108,80.24836782681334,Chocolate Shop
839,Kelambakkam,13.06042,80.24958,Amadora Gourmet Ice Cream,13.061030955932136,80.24945912966069,Ice Cream Shop
840,Kelambakkam,13.06042,80.24958,Nasi And Mee,13.060795839982353,80.24983283193629,Asian Restaurant
841,Kelambakkam,13.06042,80.24958,Tuscana Pizzeria,13.061523888194492,80.24980596401858,Italian Restaurant
842,Kelambakkam,13.06042,80.24958,Little Italy Ristorante,13.06093359684176,80.24723453867736,Italian Restaurant
843,Kelambakkam,13.06042,80.24958,Subway,13.061402842754942,80.24852081154127,Sandwich Place
844,Kelambakkam,13.06042,80.24958,Cream & Fudge,13.060964072847362,80.25152140884268,Ice Cream Shop
845,Kelambakkam,13.06042,80.24958,Häagen-Dazs,13.06004433844705,80.248343532259,Ice Cream Shop
846,Kelambakkam,13.06042,80.24958,Mövenpick,13.060447482903626,80.24738585159183,Dessert Shop
847,Kelambakkam,13.06042,80.24958,Taj Coromandel,13.058401656892519,80.24739189971125,Hotel
848,Kelambakkam,13.06042,80.24958,Mamagoto,13.0608,80.250742,Japanese Curry Restaurant
849,Kelambakkam,13.06042,80.24958,Coffee Day Lounge,13.060966507788217,80.251422625047,Café
850,Kelambakkam,13.06042,80.24958,Pasta Avenue Bistro,13.059827744193042,80.25278254642443,Bistro
851,Kelambakkam,13.06042,80.24958,Cascade Restaurant,13.060091038915441,80.24821090807244,Chinese Restaurant
852,Kelambakkam,13.06042,80.24958,Golden Dragon,13.058382724198397,80.24770818511396,Chinese Restaurant
853,Kelambakkam,13.06042,80.24958,Dessert Studio,13.060424311181144,80.25045494226832,Dessert Shop
854,Kelambakkam,13.06042,80.24958,Moti Mahal Deluxe,13.060812702717618,80.24549155680413,Indian Restaurant
855,Kelambakkam,13.06042,80.24958,The Square,13.060838183056061,80.250148897288,Café
856,Kelambakkam,13.06042,80.24958,Starbucks,13.060873277565216,80.25123257079393,Coffee Shop
857,Kelambakkam,13.06042,80.24958,Anise,13.05841655626345,80.24732667079513,Indian Restaurant
858,Kelambakkam,13.06042,80.24958,Taj Coromandel 6th Floor Lounge,13.058187335408087,80.24764812066904,Café
859,Kelambakkam,13.06042,80.24958,Khansama,13.060644447650244,80.24996218982866,Indian Restaurant
860,Kelambakkam,13.06042,80.24958,Avenue 195,13.059882562583775,80.2521509689258,Buffet
861,Kelambakkam,13.06042,80.24958,Southern Spice,13.058289708903398,80.24750236716494,Indian Restaurant
862,Kelambakkam,13.06042,80.24958,Zaitoon,13.059728080685218,80.2519687880365,Middle Eastern Restaurant
863,Kelambakkam,13.06042,80.24958,Chipstead,13.058388889053848,80.24775473482983,Lounge
864,Kelambakkam,13.06042,80.24958,Calcutta Pan Shop,13.06202846541986,80.24560403503529,Convenience Store
865,Kelambakkam,13.06042,80.24958,Prego at Taj Coromandel,13.058659311123774,80.24589483095815,Italian Restaurant
866,Kelambakkam,13.06042,80.24958,Jakobs Kitchen,13.060655086569026,80.24845421838569,Indian Restaurant
867,Kelambakkam,13.06042,80.24958,Goa Portuguesa,13.06075856722829,80.25091502349115,Portuguese Restaurant
868,Kelambakkam,13.06042,80.24958,Terrace Café & Grill,13.060666227025658,80.25054038986191,Café
869,Kelambakkam,13.06042,80.24958,Delhi Highway,13.061211731112083,80.24995022560007,Indian Restaurant
870,Kelambakkam,13.06042,80.24958,Krishnavillasam,13.063540117365472,80.24784621422533,Indian Restaurant
871,Kelambakkam,13.06042,80.24958,Opal Inn,13.056189934038736,80.24885303255638,Chinese Restaurant
872,Kelambakkam,13.06042,80.24958,Cafe Coffee Day,13.060384391469144,80.25323444812761,Café
873,Kelambakkam,13.06042,80.24958,Papa John's Pizza,13.057278785516273,80.24846395064166,Pizza Place
874,Kelambakkam,13.06042,80.24958,"Ballroom, Taj Coromandel",13.058274481285652,80.24758278132963,Hookah Bar
875,Kelambakkam,13.06042,80.24958,Gusto,13.06035685345492,80.24544833524538,Café
876,Kelambakkam,13.06042,80.24958,Texas Fiesta,13.060003052482717,80.25324728175592,Mexican Restaurant
877,Kelambakkam,13.06042,80.24958,Southern Spice,13.058325441420122,80.24732049000859,South Indian Restaurant
878,Kelambakkam,13.06042,80.24958,Hotel Ranjit,13.056252716796203,80.24875434430707,Indian Restaurant
879,Kelambakkam,13.06042,80.24958,The Pinnacle,13.056281,80.248736,Hotel
880,Kovalam,12.787,80.2504,Kovalam Beach,12.789495946559986,80.25289143862129,Beach
881,Kovalam,12.787,80.2504,Covelong Point Surf School,12.789238633823407,80.25291321704388,Surf Spot
882,Kovalam,12.787,80.2504,Surf Turf,12.786296,80.254456,Surf Spot
883,Kovalam,12.787,80.2504,"The Grand Beach Resort, Kovalam",12.784903257812804,80.25438324764038,Beach
884,Siruseri,12.835,80.22,UDC,12.836804389953613,80.21691131591797,Café
885,Cantonment area,12.98698,77.66347,C.V.Raman Nagar Bus Stand,12.985784524723767,77.6638776530125,Bus Station
886,Cantonment area,12.98698,77.66347,New Tandoor,12.9852881643172,77.66764356860676,Indian Restaurant
887,Cantonment area,12.98698,77.66347,Reliance Fresh,12.985337281283451,77.66751820371375,Department Store
888,Cantonment area,12.98698,77.66347,M. K. Retail,12.985437854522452,77.66776963520354,Shop & Service
889,Domlur,12.95639,77.6389,Murphy's,12.953659355081632,77.63939655746383,Irish Pub
890,Domlur,12.95639,77.6389,The Paul Bangalore,12.953636209395706,77.63951665240795,Hotel
